name,product,price
市府海鮮麵疙瘩,海鮮麵疙瘩, 119
市府海鮮麵疙瘩,瘦肉麵疙瘩, 119
市府海鮮麵疙瘩,鮮蝦抄手, 89
市府海鮮麵疙瘩,蝦餛飩麵疙瘩, 119
市府海鮮麵疙瘩,泡菜麵疙瘩, 170
市府海鮮麵疙瘩,海鮮麵, 111
市府海鮮麵疙瘩,海鮮麵疙瘩, 119
市府海鮮麵疙瘩,海鮮麵, 111
市府海鮮麵疙瘩,海鮮板條, 111
市府海鮮麵疙瘩,海鮮冬粉, 111
市府海鮮麵疙瘩,瘦肉麵疙瘩, 119
市府海鮮麵疙瘩,瘦肉麵, 111
市府海鮮麵疙瘩,瘦肉板條, 111
市府海鮮麵疙瘩,瘦肉冬粉, 111
市府海鮮麵疙瘩,豬肝麵疙瘩, 102
市府海鮮麵疙瘩,豬肝麵, 94
市府海鮮麵疙瘩,豬肝板條, 94
市府海鮮麵疙瘩,豬肝冬粉, 94
市府海鮮麵疙瘩,蔬菜麵疙瘩, 89
市府海鮮麵疙瘩,蔬菜麵, 81
市府海鮮麵疙瘩,蔬菜板條, 81
市府海鮮麵疙瘩,蔬菜冬粉, 81
市府海鮮麵疙瘩,泡菜麵疙瘩, 170
市府海鮮麵疙瘩,泡菜麵, 162
市府海鮮麵疙瘩,泡菜板條, 162
市府海鮮麵疙瘩,泡菜冬粉, 162
市府海鮮麵疙瘩,蝦餛飩麵疙瘩, 119
市府海鮮麵疙瘩,蝦餛飩麵, 111
市府海鮮麵疙瘩,蝦餛飩板條, 111
市府海鮮麵疙瘩,肉餛飩麵疙瘩, 111
市府海鮮麵疙瘩,肉餛飩麵, 102
市府海鮮麵疙瘩,肉餛飩板條, 102
市府海鮮麵疙瘩,蝦餛飩湯, 85
市府海鮮麵疙瘩,肉餛飩湯, 77
市府海鮮麵疙瘩,瘦肉湯, 77
市府海鮮麵疙瘩,豬肝湯, 64
市府海鮮麵疙瘩,菜蛋湯, 55
市府海鮮麵疙瘩,燙青菜, 51
市府海鮮麵疙瘩,蔥醬麵疙瘩, 89
市府海鮮麵疙瘩,蔥醬麵, 81
市府海鮮麵疙瘩,醡醬麵疙瘩, 89
市府海鮮麵疙瘩,醡醬麵, 81
市府海鮮麵疙瘩,紹子麵疙瘩, 89
市府海鮮麵疙瘩,紹子板條, 81
市府海鮮麵疙瘩,紹子麵, 81
市府海鮮麵疙瘩,蝦餛飩撈麵, 111
市府海鮮麵疙瘩,肉餛飩撈麵, 102
市府海鮮麵疙瘩,鮮蝦抄手, 89
市府海鮮麵疙瘩,鮮肉抄手, 81
市府海鮮麵疙瘩,招牌經典小菜, 55
艋舺雞排 (台北饒河店),天王雞排, 99
艋舺雞排 (台北饒河店),酥炸杏鮑菇x2, 65
艋舺雞排 (台北饒河店),帶皮脆薯x2, 65
艋舺雞排 (台北饒河店),爆汁嫩雞, 99
艋舺雞排 (台北饒河店),辣妹雞排, 99
艋舺雞排 (台北饒河店),甜不辣, 65
艋舺雞排 (台北饒河店),蜜香紅冷泡茶, 55
艋舺雞排 (台北饒河店),回甘菊花冰茶, 55
艋舺雞排 (台北饒河店),洛神仙楂茶, 55
艋舺雞排 (台北饒河店),鹿谷金萱茶, 55
艋舺雞排 (台北饒河店),蜜桃金萱茶, 55
艋舺雞排 (台北饒河店),酥炸杏鮑菇x2, 65
艋舺雞排 (台北饒河店),帶皮脆薯x2, 65
艋舺雞排 (台北饒河店),艋舺爆汁嫩雞套餐, 198
艋舺雞排 (台北饒河店),艋舺梅子雞排套餐, 198
艋舺雞排 (台北饒河店),艋舺辣妹雞排套餐, 198
艋舺雞排 (台北饒河店),艋舺雞鎖骨套餐, 198
艋舺雞排 (台北饒河店),艋舺天王雞排套餐, 198
艋舺雞排 (台北饒河店),艋舺苔客雞排套餐, 198
艋舺雞排 (台北饒河店),今晚吃雞分享餐, 828
艋舺雞排 (台北饒河店),天王雞排, 99
艋舺雞排 (台北饒河店),辣妹雞排, 99
艋舺雞排 (台北饒河店),苔客雞排, 99
艋舺雞排 (台北饒河店),爆汁嫩雞, 99
艋舺雞排 (台北饒河店),梅子雞排, 99
艋舺雞排 (台北饒河店),艋舺雞鎖骨, 95
艋舺雞排 (台北饒河店),韓式雞排, 99
艋舺雞排 (台北饒河店),韓式嫩雞, 99
艋舺雞排 (台北饒河店),時代 半胛雞排, 99
艋舺雞排 (台北饒河店),脆皮薯條, 65
艋舺雞排 (台北饒河店),戀乳小饅頭, 65
艋舺雞排 (台北饒河店),酥炸杏鮑菇, 65
艋舺雞排 (台北饒河店),釘菇支, 65
艋舺雞排 (台北饒河店),地瓜薯條, 65
艋舺雞排 (台北饒河店),香酥炸雞皮, 65
艋舺雞排 (台北饒河店),啾咪球球, 65
艋舺雞排 (台北饒河店),甜不辣, 65
艋舺雞排 (台北饒河店),玉米筍, 65
艋舺雞排 (台北饒河店),蜜桃必思, 55
艋舺雞排 (台北饒河店),日式綠茶, 45
艋舺雞排 (台北饒河店),芒果汁調飲, 55
艋舺雞排 (台北饒河店),烏梅汁, 55
焗烤薯薯,馬鈴薯起司四重奏X2, 160
焗烤薯薯,綜合起司馬鈴薯, 95
焗烤薯薯,綜合拔絲馬鈴薯（焗烤）, 110
焗烤薯薯,招牌拔絲馬鈴薯（焗烤）, 105
焗烤薯薯,夏威夷拔絲馬鈴薯（焗烤）, 105
焗烤薯薯,招牌起司馬鈴薯, 90
焗烤薯薯,馬鈴薯起司四重奏X2, 160
焗烤薯薯,焗烤雙薯【葷】, 95
焗烤薯薯,焗烤雙薯【素】, 95
焗烤薯薯,焗烤蕃薯【葷】（地瓜）, 95
焗烤薯薯,焗烤蕃薯【素】（地瓜）, 95
焗烤薯薯,焗烤厚片, 60
焗烤薯薯,綜合起司馬鈴薯, 95
焗烤薯薯,綜合拔絲馬鈴薯（焗烤）, 110
焗烤薯薯,招牌起司馬鈴薯, 90
焗烤薯薯,招牌拔絲馬鈴薯（焗烤）, 105
焗烤薯薯,夏威夷起司馬鈴薯, 90
焗烤薯薯,夏威夷拔絲馬鈴薯（焗烤）, 105
焗烤薯薯,素食起司馬鈴薯, 90
焗烤薯薯,素食拔絲馬鈴薯（焗烤）, 105
焗烤薯薯,原味起司馬鈴薯, 70
焗烤薯薯,原味拔絲馬鈴薯（焗烤）, 85
焗烤薯薯,起司馬鈴薯, 80
焗烤薯薯,拔絲馬鈴薯（焗烤）, 95
職人丼深夜食堂,卡茲脆雞x2, 80
職人丼深夜食堂,炸豬排丼, 130
職人丼深夜食堂,牛丼, 120
職人丼深夜食堂,炸雞排丼, 130
職人丼深夜食堂,燒肉丼, 110
職人丼深夜食堂,炸魚排丼, 130
職人丼深夜食堂,薯餅x2, 25
職人丼深夜食堂,卡茲脆雞x2, 80
職人丼深夜食堂,可口可樂魔力食光A套餐, 210
職人丼深夜食堂,可口可樂魔力食光B套餐, 210
職人丼深夜食堂,可口可樂魔力食光C套餐, 210
職人丼深夜食堂,喝「原萃」美味加焙安心點套餐, 200
職人丼深夜食堂,「可口可樂」安心點套餐, 190
職人丼深夜食堂,燒肉丼, 110
職人丼深夜食堂,牛丼, 120
職人丼深夜食堂,炸雞排丼, 130
職人丼深夜食堂,炸豬排丼, 130
職人丼深夜食堂,炸魚排丼, 130
職人丼深夜食堂,卡茲脆雞丼, 130
職人丼深夜食堂, 炸竹莢雙魚丼, 150
職人丼深夜食堂,酥炸海老丼, 160
職人丼深夜食堂,炸牡蠣丼, 180
職人丼深夜食堂,職人雙餅丼, 110
職人丼深夜食堂,泡菜牛丼, 170
職人丼深夜食堂,泡菜燒肉丼, 160
職人丼深夜食堂,泡菜炸雞排丼, 180
職人丼深夜食堂,泡菜炸豬排丼, 180
職人丼深夜食堂,泡菜炸魚排丼, 180
職人丼深夜食堂,泡菜卡茲脆雞丼, 180
職人丼深夜食堂,泡菜職人雙餅丼, 160
職人丼深夜食堂,泡菜酥炸海老丼, 210
職人丼深夜食堂,泡菜炸竹莢雙魚丼, 200
職人丼深夜食堂,泡菜炸牡蠣丼, 220
職人丼深夜食堂,起司牛丼, 160
職人丼深夜食堂,起司燒肉丼, 150
職人丼深夜食堂,起司炸雞排丼, 170
職人丼深夜食堂,起司炸豬排丼, 170
職人丼深夜食堂,起司炸魚排丼, 170
職人丼深夜食堂,起司卡茲脆雞丼, 170
職人丼深夜食堂,起司炸竹莢雙魚丼, 190
職人丼深夜食堂,起司酥炸海老丼 , 200
職人丼深夜食堂,起司炸牡蠣丼, 220
職人丼深夜食堂,起司職人雙餅丼 , 150
職人丼深夜食堂,冰心溏心蛋, 30
職人丼深夜食堂,韓式泡菜, 50
職人丼深夜食堂,蔬菜可樂餅, 60
職人丼深夜食堂,炸豬排, 80
職人丼深夜食堂,炸雞排, 80
職人丼深夜食堂,卡茲脆雞, 80
職人丼深夜食堂,薯餅, 20
職人丼深夜食堂,炸豬排, 80
職人丼深夜食堂,卡茲脆雞, 80
職人丼深夜食堂,炸雞排, 80
職人丼深夜食堂,胡麻花椰菜, 50
職人丼深夜食堂,黃金泡菜, 50
職人丼深夜食堂,牛蒡絲, 40
職人丼深夜食堂,翡翠海苔絲 , 40
職人丼深夜食堂,海老蝦（2隻）, 100
職人丼深夜食堂,炸牡蠣（3個）, 130
老王炸烤 (台北南京店),無骨鹽酥雞, 68
老王炸烤 (台北南京店),腐皮串（烤）, 48
老王炸烤 (台北南京店),烤節瓜(烤), 48
老王炸烤 (台北南京店),羊肉串（烤）, 68
老王炸烤 (台北南京店),烤雞排（烤）, 108
老王炸烤 (台北南京店),雞腿肉串（烤）, 58
老王炸烤 (台北南京店),烤雞排（烤）, 108
老王炸烤 (台北南京店),秘製牛排串(烤), 108
老王炸烤 (台北南京店),醬燒牛（烤）, 63
老王炸烤 (台北南京店),牛五花（烤）, 38
老王炸烤 (台北南京店),羊肉串（烤）, 68
老王炸烤 (台北南京店),雞腿肉串（烤）, 58
老王炸烤 (台北南京店),雞屁股串（烤）, 58
老王炸烤 (台北南京店),雞心串（烤）, 58
老王炸烤 (台北南京店),豬梅花（烤）, 48
老王炸烤 (台北南京店),霜降豬（烤）, 58
老王炸烤 (台北南京店),沙嗲豬(烤), 48
老王炸烤 (台北南京店),豬五花（三層肉）（烤）, 48
老王炸烤 (台北南京店),剝皮辣椒卷(烤), 78
老王炸烤 (台北南京店),大腸串（烤）, 68
老王炸烤 (台北南京店),烤雞佛(烤), 330
老王炸烤 (台北南京店),歐式肉丸(烤), 58
老王炸烤 (台北南京店),培根包蔥(烤), 58
老王炸烤 (台北南京店),北海道干貝串(烤), 78
老王炸烤 (台北南京店),烤魷魚（烤）, 168
老王炸烤 (台北南京店),鯖魚（烤）, 168
老王炸烤 (台北南京店),烤生蠔四顆（烤）, 198
老王炸烤 (台北南京店),烤扇貝四顆（烤）, 188
老王炸烤 (台北南京店),胡椒蝦（烤）, 158
老王炸烤 (台北南京店),九孔鮑魚(烤), 150
老王炸烤 (台北南京店),蒜香奶油帝王蟹腳(烤), 850
老王炸烤 (台北南京店),腐皮串（烤）, 48
老王炸烤 (台北南京店),甜不辣(烤), 28
老王炸烤 (台北南京店),豬血糕(烤), 28
老王炸烤 (台北南京店),烤油條(烤), 48
老王炸烤 (台北南京店),豆干(烤), 38
老王炸烤 (台北南京店),糯米腸(烤), 38
老王炸烤 (台北南京店),香菇（烤）, 38
老王炸烤 (台北南京店),杏鮑菇（烤）, 48
老王炸烤 (台北南京店),筊白筍（烤）, 58
老王炸烤 (台北南京店),青椒（烤）, 38
老王炸烤 (台北南京店),烤節瓜(烤), 48
老王炸烤 (台北南京店),烤玉米（烤）, 88
老王炸烤 (台北南京店),無骨鹽酥雞, 68
老王炸烤 (台北南京店),魷米花, 88
老王炸烤 (台北南京店),雞屁股, 48
老王炸烤 (台北南京店),雞心, 48
老王炸烤 (台北南京店),雞排, 98
老王炸烤 (台北南京店),柳葉魚, 78
老王炸烤 (台北南京店),蚵仔酥, 120
老王炸烤 (台北南京店),麻糬棒, 48
老王炸烤 (台北南京店),甜不辣, 38
老王炸烤 (台北南京店),米血, 38
老王炸烤 (台北南京店),港式蘿蔔糕, 68
老王炸烤 (台北南京店),糯米腸, 38
老王炸烤 (台北南京店),雞蛋豆腐, 68
老王炸烤 (台北南京店),薯條, 48
老王炸烤 (台北南京店),炸皮蛋, 38
老王炸烤 (台北南京店),醬汁高麗菜, 58
老王炸烤 (台北南京店),醬汁花椰菜, 58
老王炸烤 (台北南京店),四季豆, 43
老王炸烤 (台北南京店),地瓜條(甘梅), 43
老王炸烤 (台北南京店),醬汁甜玉米, 78
老王炸烤 (台北南京店),銀絲卷(煉乳), 48
老王炸烤 (台北南京店),炸湯圓(花生), 48
老王炸烤 (台北南京店),麻糬(花生), 48
老王炸烤 (台北南京店),地瓜球, 48
老王炸烤 (台北南京店),可樂, 30
老王炸烤 (台北南京店),蘋果西打, 50
老王炸烤 (台北南京店),麥茶, 65
老王炸烤 (台北南京店),椰子水, 70
老王炸烤 (台北南京店),礦泉水, 20
老王炸烤 (台北南京店),氣泡飲柚子海鹽330ML, 45
老王炸烤 (台北南京店),原萃無糖綠580ML, 45
老王炸烤 (台北南京店),原萃無糖紅580ML, 45
老王炸烤 (台北南京店),想飛檸檬茶580ML, 45
老王炸烤 (台北南京店),美麗果蘋果蘇打500ML, 48
口吅品麻辣臭豆腐 (台北通化店),厚片沙朗牛排, 260
口吅品麻辣臭豆腐 (台北通化店),招牌腸旺臭豆腐, 200
口吅品麻辣臭豆腐 (台北通化店),大腸臭豆腐, 200
口吅品麻辣臭豆腐 (台北通化店),麻辣臭豆腐, 110
口吅品麻辣臭豆腐 (台北通化店),鴨血臭豆腐, 110
口吅品麻辣臭豆腐 (台北通化店),黃金超大雞腿排, 200
口吅品麻辣臭豆腐 (台北通化店),厚片沙朗牛排, 260
口吅品麻辣臭豆腐 (台北通化店),香煎厚片平板豬排, 200
口吅品麻辣臭豆腐 (台北通化店),精選厚片梅花豬排, 230
口吅品麻辣臭豆腐 (台北通化店),黃金超大雞腿排, 200
口吅品麻辣臭豆腐 (台北通化店),雙拼特餐, 300
口吅品麻辣臭豆腐 (台北通化店),厚片沙朗牛排、牛/豬/雞/草蝦/鱈魚【任選一種】, 370
口吅品麻辣臭豆腐 (台北通化店),角尖腓力牛排, 320
口吅品麻辣臭豆腐 (台北通化店),大蝦佬, 440
口吅品麻辣臭豆腐 (台北通化店),頂級沙朗牛排, 350
口吅品麻辣臭豆腐 (台北通化店),特選霜降松板豬排, 320
口吅品麻辣臭豆腐 (台北通化店),鐵板麵, 120
口吅品麻辣臭豆腐 (台北通化店),厚片平板豬排加黃金超大雞腿排, 300
口吅品麻辣臭豆腐 (台北通化店),招牌腸旺臭豆腐, 200
口吅品麻辣臭豆腐 (台北通化店),大腸臭豆腐, 200
口吅品麻辣臭豆腐 (台北通化店),腸旺細粉, 200
口吅品麻辣臭豆腐 (台北通化店),腸旺鴨血, 200
口吅品麻辣臭豆腐 (台北通化店),腸旺泡飯, 200
口吅品麻辣臭豆腐 (台北通化店),麻辣臭豆腐, 110
口吅品麻辣臭豆腐 (台北通化店),麻辣鴨血, 110
口吅品麻辣臭豆腐 (台北通化店),鴨血臭豆腐, 110
口吅品麻辣臭豆腐 (台北通化店),鴨血臭豆腐、細粉, 140
口吅品麻辣臭豆腐 (台北通化店),臭豆腐、細粉, 140
口吅品麻辣臭豆腐 (台北通化店),鴨血、細粉, 140
口吅品麻辣臭豆腐 (台北通化店),麻辣細粉, 110
口吅品麻辣臭豆腐 (台北通化店),麻辣泡飯, 110
口吅品麻辣臭豆腐 (台北通化店),香蔥飯, 40
口吅品麻辣臭豆腐 (台北通化店),百香果泡菜, 40
口吅品麻辣臭豆腐 (台北通化店),碳燒桂花酸梅湯, 40
口吅品麻辣臭豆腐 (台北通化店),白米飯, 15
口吅品麻辣臭豆腐 (台北通化店),招牌雪花牛肉鍋, 200
口吅品麻辣臭豆腐 (台北通化店),招牌五花豬肉鍋, 200
口吅品麻辣臭豆腐 (台北通化店),腸旺泡麵, 200
口吅品麻辣臭豆腐 (台北通化店),麻辣泡麵, 110
口吅品麻辣臭豆腐 (台北通化店),五花豬肉片, 80
口吅品麻辣臭豆腐 (台北通化店),雪花牛肉片, 80
口吅品麻辣臭豆腐 (台北通化店),王子麵, 30
口吅品麻辣臭豆腐 (台北通化店),乾細粉, 30
芝香雞肉飯,三合一, 54
芝香雞肉飯,雞滷飯, 100
芝香雞肉飯,原味涼麵(大), 64
芝香雞肉飯,雞肉飯, 90
芝香雞肉飯,雞肉飯, 90
芝香雞肉飯,滷肉飯, 90
芝香雞肉飯,雞滷飯, 100
芝香雞肉飯,原味涼麵(大), 64
芝香雞肉飯,炸醬涼麵, 82
芝香雞肉飯,貢丸湯, 36
芝香雞肉飯,味噌湯, 26
芝香雞肉飯,三合一, 54
芝香雞肉飯,味噌蛋花湯, 36
芝香雞肉飯,味噌貢丸湯, 48
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),雞米花, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黃金脆薯, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),起司脆皮熱狗, 67
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),第一綠豆沙牛奶, 55
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),招牌綠豆冰沙, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薯餅塔, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),招牌綠豆冰沙, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),第一綠豆沙牛奶, 55
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),酸梅冰沙, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),百香冰沙, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),樂多冰沙, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),可可冰沙, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),咖啡冰沙, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),花生冰沙, 56
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),草莓牛奶冰沙, 63
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),法式起司蛋, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),可頌起司蛋, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薯餅塔, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),地瓜球/小, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),地瓜球/大, 63
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),沐可紅茶, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),沐可綠茶, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),沐可黃金烏龍, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),沐可炭培烏龍, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黑糖沐可紅, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),冬瓜沐可, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),榛果沐可, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黑糖沐可, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),可可沐可, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),咖啡沐可, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黑糖珍珠沐可, 67
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),勇伯紅茶, 25
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),麥香紅茶, 25
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),茉香綠茶, 25
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),焙煎大麥, 25
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),古早冬瓜, 29
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黃金烏龍, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),炭焙烏龍, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),百香鮮綠, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),酸梅翠綠, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薄荷冰綠, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),草本涼茶, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),勇嫂酸梅汁, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),鮮榨檸檬汁, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),古早蛋蜜汁, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),香檳葡萄, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),冬瓜檸檬, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),草莓雲朵, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),百香雲朵, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薄荷雲朵, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),醇品奶紅, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),醇品綠茶, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),醇品黃金烏龍, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),醇品炭培烏龍, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),胚芽醇奶, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),芋香醇奶, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薄荷醇奶, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),榛果醇奶, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),可可醇品, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),咖啡醇品, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),雙色布丁奶紅, 63
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),雙色布丁奶綠, 63
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香茶, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香檸檬, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香紅茶, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香綠茶, 42
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香烏龍, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香烏龍醇品, 50
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),蜜香檸檬蘆薈, 49
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),薯餅, 21
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),豬血糕, 21
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),黃金脆薯, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),甜不辣, 29
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),煙燻肉豆, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),銀絲卷, 36
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),香蔥棒, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),鮮嫩魷魚塊, 59
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),特級花枝丸, 33
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),地瓜薯條, 46
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),起司條, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),洋蔥圈, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),雞米花, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),酥脆雞臀, 34
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),麥克雞塊, 38
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),美式炸蝦, 63
Yong Bo Yong Bo ( Tai Bei Sin Yi Branch ),起司脆皮熱狗, 67
COMEBUY (台北市府店),Comebuy Original Bubble Milk Tea, 60
COMEBUY (台北市府店),海神奶茶, 65
COMEBUY (台北市府店),Apple Crystal, 60
COMEBUY (台北市府店),Bubble Milk Tea, 55
COMEBUY (台北市府店),Passion Fruit Blast, 60
COMEBUY (台北市府店),Sri Lanka Uva Black Tea Latte, 65
COMEBUY (台北市府店),Comebuy Original Bubble Milk Tea, 60
COMEBUY (台北市府店),Bubble Milk Tea, 55
COMEBUY (台北市府店),Neptune Tea, 45
COMEBUY (台北市府店),Apple Crystal, 60
COMEBUY (台北市府店),Passion Fruit Blast, 60
COMEBUY (台北市府店),Sri Lanka Uva Black Tea Latte, 65
COMEBUY (台北市府店),海神奶茶, 65
COMEBUY (台北市府店),Wheat Black Tea, 40
COMEBUY (台北市府店),Jinxuan Oolong Tea, 40
COMEBUY (台北市府店),Hong Kong Style Milk Tea, 70
COMEBUY (台北市府店),Sri Lanka Uva Black Tea Latte, 65
COMEBUY (台北市府店),Oolong Green Tea Latte, 65
COMEBUY (台北市府店),Jinxuan Oolong Tea Latte, 65
COMEBUY (台北市府店),Guanyin Oolong Tea Latte, 65
COMEBUY (台北市府店),玫瑰普洱拿鐵, 65
COMEBUY (台北市府店),觀音厚奶, 70
COMEBUY (台北市府店),Comebuy Milk Tea, 50
COMEBUY (台北市府店),Green Milk Tea, 50
COMEBUY (台北市府店),Osmanthus Green Milk Tea, 65
COMEBUY (台北市府店),Comebuy Original Bubble Milk Tea, 60
COMEBUY (台北市府店),Bubble Milk Tea, 55
COMEBUY (台北市府店),Police Milk Tea, 60
COMEBUY (台北市府店),海神奶茶, 65
COMEBUY (台北市府店),Wheat Black MilkTea, 60
COMEBUY (台北市府店),Passion milk Tea, 60
COMEBUY (台北市府店),玫瑰普洱奶茶, 60
COMEBUY (台北市府店),Herb Jelly Milk Tea, 65
COMEBUY (台北市府店),Chocolate, 55
COMEBUY (台北市府店),Hong Kong Style Milk Tea, 70
COMEBUY (台北市府店),宇治抹茶, 60
COMEBUY (台北市府店),抹茶拿鐵, 80
COMEBUY (台北市府店),Wheat Black Tea, 40
COMEBUY (台北市府店),Neptune Tea, 45
COMEBUY (台北市府店),Passion Tea, 40
COMEBUY (台北市府店),Jinxuan Oolong Tea, 40
COMEBUY (台北市府店),Biluochun Tea, 40
COMEBUY (台北市府店),Four Seasons Oolong Tea, 40
COMEBUY (台北市府店),Oolong Green Tea, 40
COMEBUY (台北市府店),Jasmine Oolong Tea, 40
COMEBUY (台北市府店),Sri Lanka Uva Black Tea, 40
COMEBUY (台北市府店),Guanyin Oolong Tea, 40
COMEBUY (台北市府店),Rose Pu - Erh Tea, 40
COMEBUY (台北市府店),Wenshan Pouchong Oolong Tea, 50
COMEBUY (台北市府店),Oriental Beauty Oolong Tea, 50
COMEBUY (台北市府店),Peach Oolong Tea, 50
COMEBUY (台北市府店),Roselle Honey Scented Black Tea, 50
COMEBUY (台北市府店),Osmanthus Four Seasons Oolong Tea, 50
COMEBUY (台北市府店),Ceylon Black Tea, 30
COMEBUY (台北市府店),Jasmine Green Tea, 30
COMEBUY (台北市府店),Honey Black, 50
COMEBUY (台北市府店),Green Tea, 50
COMEBUY (台北市府店),Lychee Green Tea, 50
COMEBUY (台北市府店),Apple Crystal, 60
COMEBUY (台北市府店),Passion Fruit Blast, 60
COMEBUY (台北市府店),Lemon Green Tea, 55
COMEBUY (台北市府店),Plum Tea, 55
COMEBUY (台北市府店),Yakult Green Tea, 55
COMEBUY (台北市府店),Pineapple Green Tea, 65
